LEMMA,POS
falsifié,ADJ
faluné,ADJ
familiarisé,ADJ
fanatisé,ADJ
fanatiseur,NOUN
fanclub,NOUN
fancyfair,NOUN
fané,ADJ
fanfreluché,ADJ
fantalisé,ADJ
fantasmé,ADJ
farci,ADJ
fardé,ADJ
fardelé,ADJ
farfouillé,ADJ
fariné,ADJ
farté,ADJ
fasciné,ADJ
fascisé,ADJ
fastfood,NOUN
fatigué,ADJ
faucardé,ADJ
fauché,ADJ
faufilé,ADJ
faussé,ADJ
favéla,NOUN
favorisé,ADJ
faxé,ADJ
fécondé,ADJ
féculé,ADJ
feda’i,NOUN
fédayin,NOUN
fedda’i,NOUN
fédéralisé,ADJ
fédéré,ADJ
feedback,NOUN
feedeur,NOUN
féérie,NOUN
féérique,ADJ
féériquement,ADV
feint,ADJ
feinté,ADJ
feldwébel,NOUN
féminisé,ADJ
fendillé,ADJ
fendu,ADJ
fenestré,ADJ
fenêtré,ADJ
féri,ADJ
ferlé,ADJ
fermé,ADJ
ferré,ADJ
ferrouté,ADJ
ferryboat,NOUN
fertilisé,ADJ
fessé,ADJ
festnoz,NOUN
festonné,ADJ
festoyé,ADJ
fêté,ADJ
fétiché,ADJ
fétichisé,ADJ
feuillé,ADJ
feuilletisé,ADJ
feuilletonné,ADJ
feutré,ADJ
fèverole,NOUN
fiabilisé,ADJ
fibré,ADJ
ficelé,ADJ
fiché,ADJ
fictionalisation,NOUN
fidélisé,ADJ
fié,ADJ
fiftyfifty,ADV
figé,ADJ
fignolé,ADJ
figuré,ADJ
filé,ADJ
filialisé,ADJ
filigrané,ADJ
filmé,ADJ
filoché,ADJ
filouté,ADJ
filtré,ADJ
fin’amor,NOUN
finalisé,ADJ
financé,ADJ
financiarisé,ADJ
finassé,ADJ
fini,ADJ
finlandisé,ADJ
fiord,NOUN
fiscalisé,ADJ
fisheye,NOUN
fissionné,ADJ
fissuré,ADJ
fistulisé,ADJ
fixé,ADJ
flafla,NOUN
flagellé,ADJ
flagorné,ADJ
flairé,ADJ
flambé,ADJ
flanché,ADJ
flanqué,ADJ
flashé,ADJ
flatté,ADJ
flaupé,ADJ
fléché,ADJ
fléchi,ADJ
flegmasie,NOUN
flegmasique,ADJ
flegmon,NOUN
flegmoneux,ADJ
flétri,ADJ
fleurdelisé,ADJ
fleuré,ADJ
fleuri,ADJ
flexibilisé,ADJ
flibusté,ADJ
flingué,ADJ
flippeur,NOUN
fliqué,ADJ
flockbook,NOUN
floqué,ADJ
flotté,ADJ
floué,ADJ
flouté,ADJ
fluidifié,ADJ
fluidisé,ADJ
fluorescé,ADJ
fluorisé,ADJ
flute,NOUN
fluté,ADJ
flûté,ADJ
fluteau,NOUN
fluter,VERB
flutiau,NOUN
flutiste,NOUN
fluvioglaciaire,ADJ
fluxé,ADJ
focalisé,ADJ
foéné,ADJ
foëné,ADJ
foirole,NOUN
folioté,ADJ
folklorisé,ADJ
fomenté,ADJ
foncé,ADJ
fonctionnalisé,ADJ
fonctionnarisé,ADJ
fontenier,NOUN
forcé,ADJ
forclos,ADJ
foré,ADJ
forfaitisé,ADJ
forgé,ADJ
forjeté,ADJ
forké,ADJ
forlancé,ADJ
forlongé,ADJ
formalisé,ADJ
formaté,ADJ
formé,ADJ
formicalisé,ADJ
formolé,ADJ
formulé,ADJ
forté,ADV
forté,NOUN
fortifié,ADJ
fossilisé,ADJ
fossoyé,ADJ
fouaillé,ADJ
foudé,ADJ
foudroyé,ADJ
fouetté,ADJ
foui,ADJ
fouillé,ADJ
foulé,ADJ
fouraillé,ADJ
fourbé,ADJ
fourbi,ADJ
fourché,ADJ
fourgué,ADJ
fourni,ADJ
fourragé,ADJ
fourretout,NOUN
fourvoyé,ADJ
foxterrier,NOUN
foxtrot,NOUN
fracassé,ADJ
fractionné,ADJ
fracturé,ADJ
fragilisé,ADJ
fragmenté,ADJ
fraiche,NOUN
fraichement,ADV
fraicheur,NOUN
fraichin,NOUN
fraichir,VERB
fraichissant,ADJ
fraisé,ADJ
framboisé,ADJ
franchi,ADJ
francisé,ADJ
francophonisé,ADJ
frangé,ADJ
frappé,ADJ
fraudé,ADJ
frayé,ADJ
fredonné,ADJ
freejazz,NOUN
freelance,ADJ
freelance,NOUN
freemartin,NOUN
freeshop,NOUN
freezeur,NOUN
frégaté,ADJ
freiné,ADJ
frelaté,ADJ
fréquenté,ADJ
frésia,NOUN
frété,ADJ
fretté,ADJ
fricassé,ADJ
fricfrac,NOUN
fricoté,ADJ
frictionné,ADJ
frigorifié,ADJ
frigorifugé,ADJ
frimé,ADJ
fringué,ADJ
fripé,ADJ
friponné,ADJ
friqué,ADJ
frisé,ADJ
frisotant,ADJ
frisoté,ADJ
frisoter,VERB
frisotis,NOUN
frisotté,ADJ
fristouillé,ADJ
frit,ADJ
frité,ADJ
fritté,ADJ
froissé,ADJ
frôlé,ADJ
froncé,ADJ
frondé,ADJ
frontotemporal,ADJ
frotté,ADJ
frusqué,ADJ
fueloil,NOUN
fui,ADJ
fuité,ADJ
fulguré,ADJ
fulminé,ADJ
fumerole,NOUN
fumerolien,ADJ
fumigé,ADJ
fusarole,NOUN
fuselé,ADJ
fusillé,ADJ
fusionné,ADJ
fustigé,ADJ
fut,NOUN
futier,NOUN
gabarié,ADJ
gabionné,ADJ
gâché,ADJ
gadgétisé,ADJ
gaffé,ADJ
gagé,ADJ
gageüre,NOUN
gagné,ADJ
gagnepetit,NOUN
gaillèterie,NOUN
gaiment,ADV
gainé,ADJ
gaîné,ADJ
gaité,NOUN
galbé,ADJ
galéace,NOUN
galipoté,ADJ
galonné,ADJ
galopé,ADJ
galvanisé,ADJ
galvaudé,ADJ
gambergé,ADJ
gamelé,ADJ
ganadéria,NOUN
gangrené,ADJ
gangréné,ADJ
gangréner,VERB
gangréneux,ADJ
gansé,ADJ
ganté,ADJ
garancé,ADJ
garanti,ADJ
gardé,ADJ
garde-bœuf,NOUN
garde-meuble,NOUN
garde-mite,NOUN
garde-place,NOUN
garde-rat,NOUN
garden-partie,NOUN
gardienné,ADJ
garé,ADJ
gargarisé,ADJ
garni,ADJ
garnisonné,ADJ
garrotage,NOUN
garroté,ADJ
garroter,VERB
garrotté,ADJ
gaspillé,ADJ
gastroentérite,NOUN
gastroentérologie,NOUN
gastroentérologue,NOUN
gastroœsophagien,ADJ
gâté,ADJ
gâte-métier,NOUN
gâte-papier,NOUN
gauchi,ADJ
gauchisé,ADJ
gaudi,ADJ
gaufré,ADJ
gaulé,ADJ
gaussé,ADJ
gavé,ADJ
gazéifié,ADJ
gazonné,ADJ
geint,ADJ
gélatiné,ADJ
gélatinisé,ADJ
gélatinobromure,NOUN
gélatinochlorure,NOUN
gelé,ADJ
gélifié,ADJ
gémi,ADJ
géminé,ADJ
gemmé,ADJ
gendarmé,ADJ
gêné,ADJ
généralisé,ADJ
généré,ADJ
gentrifié,ADJ
géocodé,ADJ
géolocalisé,ADJ
géomarkéting,NOUN
géométrisé,ADJ
gerbé,ADJ
gerbéra,NOUN
gercé,ADJ
géré,ADJ
germanisé,ADJ
ghettoïsé,ADJ
ghosté,ADJ
giboyé,ADJ
giflé,ADJ
girole,NOUN
gironné,ADJ
gitage,NOUN
gite,NOUN
giter,VERB
gitologie,NOUN
givré,ADJ
glacé,ADJ
glaciairiste,NOUN
glairé,ADJ
glaisé,ADJ
glané,ADJ
glapi,ADJ
glécome,NOUN
gléné,ADJ
glissé,ADJ
globalisé,ADJ
globetrotteur,NOUN
glorifié,ADJ
glosé,ADJ
glossopharyngien,ADJ
gloutonné,ADJ
glycériné,ADJ
gnognote,NOUN
goalé,ADJ
gobé,ADJ
gobelèterie,NOUN
gobemouche,NOUN
gobergé,ADJ
gobeté,ADJ
godiné,ADJ
godronné,ADJ
goinfré,ADJ
golmote,NOUN
gominé,ADJ
gommé,ADJ
gondé,ADJ
gondolé,ADJ
gonflé,ADJ
gorgé,ADJ
gouaché,ADJ
goualé,ADJ
goudronné,ADJ
gougé,ADJ
gougnote,NOUN
gougnoter,VERB
goujonné,ADJ
goulument,ADV
goupillé,ADJ
goupillonné,ADJ
gouré,ADJ
gourelle,NOUN
gourmandé,ADJ
gout,NOUN
gouté,ADJ
goûté,ADJ
goute-vin,NOUN
gouter,NOUN
gouter,VERB
gouteur,NOUN
gouteux,ADJ
gouverné,ADJ
gouzigouzi,NOUN
gracié,ADJ
graffité,ADJ
grafigné,ADJ
graillé,ADJ
grainé,ADJ
grainèterie,NOUN
graissé,ADJ
grammaticalisé,ADJ
grandi,ADJ
granité,ADJ
graphité,ADJ
grappillé,ADJ
grasseyé,ADJ
graticiel,NOUN
graticulé,ADJ
gratifié,ADJ
gratiné,ADJ
gratté,ADJ
grattouillé,ADJ
gravé,ADJ
gravelé,ADJ
gravi,ADJ
gravillonné,ADJ
grécisé,ADJ
grecqué,ADJ
gréé,ADJ
greffé,ADJ
grêlé,ADJ
grelotant,ADJ
grelotement,NOUN
greloter,VERB
grenaillé,ADJ
grené,ADJ
grenelé,ADJ
grésé,ADJ
grevé,ADJ
gribouillé,ADJ
griffé,ADJ
griffonné,ADJ
grignoté,ADJ
grigrisé,ADJ
grillagé,ADJ
grimé,ADJ
grimpé,ADJ
grinché,ADJ
grippé,ADJ
grisaillé,ADJ
grisé,ADJ
grivelé,ADJ
grogné,ADJ
grole,NOUN
grommelé,ADJ
grommèlement,NOUN
grondé,ADJ
grossi,ADJ
grossoyé,ADJ
grouillé,ADJ
groupé,ADJ
grugé,ADJ
grumelé,ADJ
guéé,ADJ
guéri,ADJ
guérilléro,NOUN
guerroyé,ADJ
guète,NOUN
guêtré,ADJ
guetté,ADJ
gueulé,ADJ
gueusé,ADJ
guibole,NOUN
guidé,ADJ
guigné,ADJ
guiliguili,NOUN
guillemeté,ADJ
guillemété,ADJ
guilleméter,VERB
guilloché,ADJ
guindé,ADJ
guipé,ADJ
guttapercha,NOUN
habanéra,NOUN
habillé,ADJ
habité,ADJ
hâblé,ADJ
hach,NOUN
haché,ADJ
hache-légume,NOUN
hachich,NOUN
hachiché,ADJ
hachichin,ADJ
hachichin,NOUN
hachichisme,NOUN
hachuré,ADJ
hackeur,NOUN
haï,ADJ
halé,ADJ
hâlé,ADJ
halené,ADJ
halftrack,NOUN
halkiné,ADJ
hameçonné,ADJ
hanché,ADJ
handelé,ADJ
hannetonné,ADJ
hanté,ADJ
happé,ADJ
harakiri,NOUN
harangué,ADJ
harassé,ADJ
harcelé,ADJ
hardé,ADJ
hardrock,NOUN
haricoté,ADJ
harmonisé,ADJ
harnaché,ADJ
harpaillé,ADJ
harpé,ADJ
harponné,ADJ
hasardé,ADJ
hâté,ADJ
haubané,ADJ
haussé,ADJ
haut-de-chausse,NOUN
hautecontre,NOUN
hautefidélité,ADJ
hautefidélité,NOUN
hautelisse,NOUN
hautelissier,NOUN
hauteville,NOUN
hautparleur,NOUN
hauts-de-chausse,NOUN
havé,ADJ
havi,ADJ
hébergé,ADJ
hébété,ADJ
hébètement,NOUN
hébraïsé,ADJ
hélé,ADJ
héliporté,ADJ
hélitreuillé,ADJ
hellénisé,ADJ
hématoencéphalique,ADJ
herbagé,ADJ
herbé,ADJ
herdbook,NOUN
hérédosyphilis,NOUN
hérédosyphilitique,ADJ
hérédosyphilitique,NOUN
hérissé,ADJ
hérissonné,ADJ
hérité,ADJ
héroïcomique,ADJ
hersé,ADJ
heurté,ADJ
hiérarchisé,ADJ
hifi,ADJ
hifi,NOUN
hightech,ADJ
hightech,NOUN
hihan,INTJ
hihan,NOUN
hispanisé,ADJ
hissé,ADJ
historicisé,ADJ
historié,ADJ
historisé,ADJ
hitparade,NOUN
hiverné,ADJ
hoché,ADJ
holdup,NOUN
holographié,ADJ
homejacking,NOUN
homoépitaxie,NOUN
homogénéifié,ADJ
homogénéisé,ADJ
homologué,ADJ
hongré,ADJ
hongroyé,ADJ
honni,ADJ
honoré,ADJ
hormoné,ADJ
horodaté,ADJ
horrifié,ADJ
horripilé,ADJ
hors-d’œuvre,NOUN
horseguard,NOUN
horsepower,NOUN
horsepox,NOUN
hospitalisé,ADJ
hotdog,NOUN
houblonné,ADJ
houé,ADJ
houligan,NOUN
houliganisme,NOUN
houppé,ADJ
hourdé,ADJ
hourdi,ADJ
houspillé,ADJ
houssé,ADJ
houssiné,ADJ
huché,ADJ
hué,ADJ
huilé,ADJ
huitre,NOUN
huitrier,ADJ
huitrier,NOUN
humanisé,ADJ
humé,ADJ
humecté,ADJ
humidifié,ADJ
humifié,ADJ
hurdleur,NOUN
hurlé,ADJ
hybridé,ADJ
hydraté,ADJ
hydrofugé,ADJ
hydrogéné,ADJ
hydrolysé,ADJ
hygiénodiététique,ADJ
hyperbolisé,ADJ
hyperestrogénie,NOUN
hypersexualisé,ADJ
hypertrophié,ADJ
hypnotisé,ADJ
hypocagne,NOUN
hypoestrogénie,NOUN
hyposcénium,NOUN
hypostasié,ADJ
hypothalamohypophysaire,ADJ
hypothéqué,ADJ
hypothéticodéductif,ADJ
hystérisé,ADJ
icefield,NOUN
iceshelf,NOUN
idéalisé,ADJ
identifié,ADJ
idéologisé,ADJ
idiotifié,ADJ
idiotisé,ADJ
idolâtré,ADJ
iglou,NOUN
ignifugé,ADJ
igniponcture,NOUN
ignoré,ADJ
ilang-ilang,NOUN
ilangs-ilangs,NOUN
ile,NOUN
iléocæcal,ADJ
iléocolique,ADJ
ilet,NOUN
ilien,ADJ
illégalisé,ADJ
illusionné,ADJ
ilot,NOUN
ilotage,NOUN
ilotier,NOUN
imagé,ADJ
imaginé,ADJ
imanat,NOUN
imbibé,ADJ
imbriqué,ADJ
imbrulable,ADJ
imbrulé,ADJ
imbrulés,NOUN
imité,ADJ
immaitrisable,ADJ
immatérialisé,ADJ
immatriculé,ADJ
immergé,ADJ
immiscé,ADJ
immobilisé,ADJ
immolé,ADJ
immortalisé,ADJ
impacté,ADJ
imparti,ADJ
impatienté,ADJ
impatronisé,ADJ
impédimenta,NOUN
impérium,NOUN
imperméabilisé,ADJ
impétré,ADJ
implanté,ADJ
implémenté,ADJ
impliqué,ADJ
imploré,ADJ
importé,ADJ
importuné,ADJ
imposé,ADJ
imprégné,ADJ
impressionné,ADJ
improuvé,ADJ
improvisé,ADJ
impulsé,ADJ
imputé,ADJ
inactivé,ADJ
inauguré,ADJ
incanté,ADJ
incarcéré,ADJ
incarné,ADJ
incendié,ADJ
incidenté,ADJ
incinéré,ADJ
incisé,ADJ
incité,ADJ
incliné,ADJ
inclus,ADJ
incommodé,ADJ
incongrument,ADV
incorporé,ADJ
incrémenté,ADJ
incriminé,ADJ
incrusté,ADJ
incubé,ADJ
inculqué,ADJ
incurvé,ADJ
indemnisé,ADJ
indenté,ADJ
indexé,ADJ
indicé,ADJ
indifféré,ADJ
indiqué,ADJ
indisposé,ADJ
individualisé,ADJ
individué,ADJ
indou,ADJ
indou,NOUN
indouisme,NOUN
indouiste,ADJ
indouiste,NOUN
indulgencié,ADJ
indument,ADV
induré,ADJ
industrialisé,ADJ
infantilisé,ADJ
inféodé,ADJ
inféré,ADJ
infériorisé,ADJ
infesté,ADJ
infirmé,ADJ
infléchi,ADJ
infligé,ADJ
influencé,ADJ
infogéré,ADJ
infolio,ADJ
infolio,NOUN
informatisé,ADJ
informé,ADJ
infralogique,ADJ
infusé,ADJ
ingénié,ADJ
ingéré,ADJ
ingurgité,ADJ
inhalé,ADJ
inhibé,ADJ
initialé,ADJ
initialisé,ADJ
injecté,ADJ
innervé,ADJ
innové,ADJ
inoctavo,ADJ
inoctavo,NOUN
inoculé,ADJ
inplano,ADJ
inplano,NOUN
inquarto,ADJ
inquarto,NOUN
inquiété,ADJ
insculpé,ADJ
insécurisé,ADJ
inséminé,ADJ
insensibilisé,ADJ
inséré,ADJ
insinué,ADJ
insolé,ADJ
insolubilisé,ADJ
insonorisé,ADJ
inspecté,ADJ
installé,ADJ
instancié,ADJ
instauré,ADJ
instigué,ADJ
instillé,ADJ
institué,ADJ
institutionnalisé,ADJ
instruit,ADJ
instrumentalisé,ADJ
instrumenté,ADJ
insufflé,ADJ
insupporté,ADJ
intaillé,ADJ
intégré,ADJ
intellectualisé,ADJ
intensifié,ADJ
intension,NOUN
intensionnalité,NOUN
intenté,ADJ
interagi,ADJ
intercalé,ADJ
intercepté,ADJ
interchangé,ADJ
interclassé,ADJ
interclub,NOUN
interconnecté,ADJ
interfacé,ADJ
interfolié,ADJ
intériorisé,ADJ
interjeté,ADJ
interligné,ADJ
interloqué,ADJ
intermédié,ADJ
internalisé,ADJ
internationalisé,ADJ
interpénétré,ADJ
interpolé,ADJ
interposé,ADJ
interprété,ADJ
interpropositionnel,ADJ
interrompu,ADJ
intersecté,ADJ
intervenu,ADJ
interverti,ADJ
intraartériel,ADJ
intraarticulaire,ADJ
intraatomique,ADJ
intraauriculaire,ADJ
intraembryonnaire,ADJ
intraeuropéen,ADJ
intramuros,ADJ
intramuros,ADV
intrigué,ADJ
intriqué,ADJ
introduit,ADJ
introjecté,ADJ
intronisé,ADJ
intubé,ADJ
intuité,ADJ
invaginé,ADJ
invalidé,ADJ
invectivé,ADJ
inventé,ADJ
inventorié,ADJ
inversé,ADJ
inverti,ADJ
investi,ADJ
invétéré,ADJ
invisibilisé,ADJ
iodé,ADJ
iodler,VERB
ionisé,ADJ
iourte,NOUN
ipécacuana,NOUN
irisé,ADJ
irrigué,ADJ
irrité,ADJ
islamisé,ADJ
ismaïlien,ADJ
ismaïlien,NOUN
isomérisé,ADJ
issi,ADJ
italianisé,ADJ
itéré,ADJ
ivoirisé,ADJ
jablé,ADJ
jaboté,ADJ
jacté,ADJ
jailli,ADJ
jalonné,ADJ
jalousé,ADJ
jamaïquain,ADJ
jamaïquain,NOUN
jambonné,ADJ
jamborée,NOUN
japonisé,ADJ
japonné,ADJ
jardiné,ADJ
jarreté,ADJ
jaspé,ADJ
jaspiné,ADJ
jaugé,ADJ
jauni,ADJ
javé,ADJ
javelé,ADJ
javellisé,ADJ
je-m’en-fichisme,NOUN
je-m’en-fichiste,ADJ
je-m’en-fichiste,NOUN
je-m’en-foutisme,NOUN
je-m’en-foutiste,ADJ
je-m’en-foutiste,NOUN
jeanfoutre,NOUN
jerricane,NOUN
jetset,NOUN
jetsetteur,NOUN
jetski,NOUN
jetsociety,NOUN
jetstream,NOUN
jiujitsu,NOUN
joailler,ADJ
joailler,NOUN
jobardé,ADJ
jointé,ADJ
jointoyé,ADJ
joncé,ADJ
jonché,ADJ
joué,ADJ
journalisé,ADJ
jouxté,ADJ
juché,ADJ
judaïsé,ADJ
judéo-bolchévique,ADJ
judéo-bolchévique,NOUN
judéo-bolchévisme,NOUN
judiciarisé,ADJ
jugé,ADJ
jugulé,ADJ
jukebox,NOUN
jumelé,ADJ
juniore,ADJ
juniore,NOUN
juponné,ADJ
jusqu’au-boutisme,NOUN
jusqu’au-boutiste,ADJ
jusqu’au-boutiste,NOUN
justifié,ADJ
juxtaposé,ADJ
kakémono,NOUN
kan,NOUN
kanat,NOUN
kaoté,ADJ
kaotisé,ADJ
kayac,NOUN
kébab,NOUN
kéfié,NOUN
kératinisé,ADJ
kiésérite,NOUN
kifé,ADJ
kifer,VERB
kiffé,ADJ
kifkif,ADJ
kilométré,ADJ
kippeur,NOUN
kirch,NOUN
klaxonné,ADJ
knockdown,ADJ
knockdown,NOUN
knockout,ADJ
knockout,NOUN
kohol,NOUN
kouignamann,NOUN
kungfu,NOUN
labellisé,ADJ
labialisé,ADJ
labouré,ADJ
lacé,ADJ
lacéré,ADJ
lâché,ADJ
lacryma-christi,NOUN
laiche,NOUN
laïcisé,ADJ
lainé,ADJ
laissé,ADJ
laitonné,ADJ
lambrissé,ADJ
lamé,ADJ
lamenté,ADJ
laminé,ADJ
lampé,ADJ
lancé,ADJ
lance-amarre,NOUN
lance-bombe,NOUN
lance-engin,NOUN
lance-flamme,NOUN
lance-fusée,NOUN
lance-grenade,NOUN
lance-missile,NOUN
lance-pierre,NOUN
lance-roquette,NOUN
lance-satellite,NOUN
lance-torpille,NOUN
lanciné,ADJ
langé,ADJ
langueyé,ADJ
langui,ADJ
lanterné,ADJ
lapé,ADJ
lapidé,ADJ
lapidifié,ADJ
laqué,ADJ
lardé,ADJ
lardonné,ADJ
largué,ADJ
lassé,ADJ
lasuré,ADJ
latéré,ADJ
latéré,ADV
latinisé,ADJ
latté,ADJ
lause,NOUN
lavé,ADJ
lave-main,NOUN
layé,ADJ
leadeur,NOUN
leadeurship,NOUN
léché,ADJ
lèche-botte,NOUN
lèche-vitrine,NOUN
léchouillé,ADJ
légalisé,ADJ
légato,ADV
légato,NOUN
légendé,ADJ
légué,ADJ
lemmatisé,ADJ
lénifié,ADJ
lésé,ADJ
lessivé,ADJ
lesté,ADJ
leurré,ADJ
lévigé,ADJ
levreau,NOUN
lexicalisé,ADJ
lézardé,ADJ
liaisonné,ADJ
liano,NOUN
libanisé,ADJ
libéralisé,ADJ
libéré,ADJ
libéroligneux,ADJ
liché,ADJ
licité,ADJ
lié,ADJ
liégé,ADJ
lieudit,NOUN
lifté,ADJ
ligaturé,ADJ
ligné,ADJ
lignerole,NOUN
lignifié,ADJ
ligoté,ADJ
ligué,ADJ
liké,ADJ
limandé,ADJ
limé,ADJ
limès,NOUN
limité,ADJ
limogé,ADJ
limoné,ADJ
limousiné,ADJ
linéarisé,ADJ
lineur,NOUN
lingé,ADJ
lingère,NOUN
linsoir,NOUN
liposucé,ADJ
liquéfié,ADJ
liquidé,ADJ
listé,ADJ
lité,ADJ
lithographié,ADJ
livré,ADJ
loadeur,NOUN
lobé,ADJ
lobotomisé,ADJ
localisé,ADJ
loché,ADJ
lock-outé,ADJ
lockout,NOUN
lockouté,ADJ
lockouter,VERB
logé,ADJ
logetout,NOUN
logico-arithmétique,ADJ
logicomathématique,ADJ
logicopositivisme,NOUN
lombago,NOUN
lombosacré,ADJ
longé,ADJ
loqué,ADJ
lorgné,ADJ
loseur,NOUN
lote,NOUN
loti,ADJ
lotionné,ADJ
louangé,ADJ
loué,ADJ
lourde,ADJ
lourde,NOUN
lourdé,ADJ
louré,ADJ
louvé,ADJ
louvèterie,NOUN
lové,ADJ
lu,ADJ
lubrifié,ADJ
ludoéducatif,ADJ
lunettier,ADJ
lunettier,NOUN
lunisolaire,ADJ
lustré,ADJ
luté,ADJ
lutiné,ADJ
luxé,ADJ
lynché,ADJ
lyophilisé,ADJ
lysé,ADJ
m’as-tu-vu,NOUN
m’dame,NOUN
m’sieur,NOUN
macadamisé,ADJ
maccarthisme,NOUN
macéré,ADJ
mâché,ADJ
machiné,ADJ
mâchonné,ADJ
mâchouillé,ADJ
mâchuré,ADJ
maclé,ADJ
maçonné,ADJ
macqué,ADJ
macroordinateur,NOUN
macroorganisme,NOUN
maculé,ADJ
madéfié,ADJ
madérisé,ADJ
maerl,NOUN
magané,ADJ
magasiné,ADJ
magné,ADJ
magnétisé,ADJ
magnétooptique,ADJ
magnétooptique,NOUN
magnétoscopé,ADJ
magnifié,ADJ
magoté,ADJ
magouillé,ADJ
magrébin,ADJ
magrébin,NOUN
maigri,ADJ
mailcoach,NOUN
maillé,ADJ
main-d’œuvre,NOUN
mainforte,NOUN
mainmis,ADJ
mains-d’œuvre,NOUN
mainteni,ADJ
maitre,ADJ
maitre,NOUN
maitre-à-danser,NOUN
maitre-assistant,NOUN
maitre-assistante,NOUN
maitre-autel,NOUN
maitre-chien,NOUN
maitre-coq,NOUN
maitre-esclave,ADJ
maitre-mot,NOUN
maitre-nageur,NOUN
maitre-penseur,NOUN
maitre-queux,NOUN
maitres-à-danser,NOUN
maitres-assistantes,NOUN
maitres-assistants,NOUN
maitres-autels,NOUN
maitres-chiens,NOUN
maitres-nageurs,NOUN
maitres-penseurs,NOUN
maitres-queux,NOUN
maitrisable,ADJ
maitrise,NOUN
maitrisé,ADJ
maîtrisé,ADJ
maitriser,VERB
majong,NOUN
majoré,ADJ
malaimé,ADJ
malaimé,NOUN
malaxé,ADJ
malêtre,NOUN
malfait,ADJ
malformé,ADJ
malikisme,NOUN
malikite,ADJ
malikite,NOUN
maljugé,NOUN
malléabilisé,ADJ
mallousé,ADJ
malmené,ADJ
malstrom,NOUN
malström,NOUN
malté,ADJ
maltraité,ADJ
mam’selle,NOUN
mam’zelle,NOUN
mamelonné,ADJ
managé,ADJ
manageur,NOUN
manchonné,ADJ
mandaté,ADJ
mandé,ADJ
mandriné,ADJ
manducatoire,ADJ
manégé,ADJ
mangé,ADJ
mangeoté,ADJ
mangeoter,VERB
mangeotté,ADJ
mangetout,NOUN
mangeüre,NOUN
maniacodépressif,ADJ
maniacodépressif,NOUN
manié,ADJ
maniéré,ADJ
manifesté,ADJ
manigancé,ADJ
manipe,NOUN
manipulé,ADJ
mannequiné,ADJ
manœuvré,ADJ
manoqué,ADJ
manqué,ADJ
mansardé,ADJ
manucuré,ADJ
manufacturé,ADJ
manutentionné,ADJ
mappé,ADJ
maqué,ADJ
maquetté,ADJ
maquignonné,ADJ
maquillé,ADJ
marabouté,ADJ
maraichage,NOUN
maraicher,ADJ
maraicher,NOUN
maraichin,ADJ
maraichin,NOUN
marante,NOUN
maraudé,ADJ
maravé,ADJ
marchandé,ADJ
marchandisé,ADJ
marcotage,NOUN
marcote,NOUN
marcoté,ADJ
marcoter,VERB
marcotté,ADJ
margé,ADJ
marginé,ADJ
marguiller,NOUN
mariné,ADJ
mariol,ADJ
mariol,NOUN
markéteur,NOUN
markéting,NOUN
marmité,ADJ
marmonné,ADJ
marmorisé,ADJ
marmotté,ADJ
marné,ADJ
maroquiné,ADJ
marouflé,ADJ
marqué,ADJ
marqueté,ADJ
marquèterie,NOUN
marré,ADJ
marshal,NOUN
martelé,ADJ
martyrisé,ADJ
marxisé,ADJ
masculinisé,ADJ
masqué,ADJ
massacré,ADJ
massé,ADJ
massicoté,ADJ
massifié,ADJ
mastiqué,ADJ
masturbé,ADJ
matabiché,ADJ
matché,ADJ
matchplay,NOUN
mâté,ADJ
matelassé,ADJ
matérialisé,ADJ
materné,ADJ
maternisé,ADJ
mathématisé,ADJ
mati,ADJ
mâtiné,ADJ
matouné,ADJ
matraqué,ADJ
matricé,ADJ
matriculé,ADJ
maturé,ADJ
maugréé,ADJ
maxillodentaire,ADJ
maxillofacial,ADJ
maximalisé,ADJ
maximisé,ADJ
mazouté,ADJ
méaculpa,NOUN
mécanisé,ADJ
mécano-soudé,ADJ
mécanosoudé,ADJ
mécanosouder,VERB
mécanosoudure,NOUN
méché,ADJ
mécompté,ADJ
méconduit,ADJ
méconnaitre,VERB
méconnu,ADJ
mécontenté,ADJ
mécru,ADJ
médecineball,NOUN
médersa,NOUN
médiatisé,ADJ
médicalisé,ADJ
médicamenté,ADJ
médicochirurgical,ADJ
médicojudicaire,ADJ
médicolégal,ADJ
médicopédagogique,ADJ
médicoprofessionnel,ADJ
médicopsychologique,ADJ
médicosocial,ADJ
médicosportif,ADJ
médioocéanique,ADJ
médité,ADJ
médusé,ADJ
méfié,ADJ
mégi,ADJ
mégissé,ADJ
mégoté,ADJ
méhalla,NOUN
méjugé,ADJ
mélangé,ADJ
mêlé,ADJ
mêletout,NOUN
mélimélo,NOUN
meltingpot,NOUN
mémorisé,ADJ
menacé,ADJ
ménagé,ADJ
menchévique,ADJ
menchévique,NOUN
mendié,ADJ
mendigoté,ADJ
mené,ADJ
ménin,NOUN
méningoencéphalite,NOUN
menotté,ADJ
mensualisé,ADJ
mensuré,ADJ
mentionné,ADJ
menuisé,ADJ
mercantilisé,ADJ
mercerisé,ADJ
meringué,ADJ
mérité,ADJ
merl,NOUN
mésa,NOUN
mésallié,ADJ
mésestimé,ADJ
mésinformé,ADJ
messoir,VERB
mestrance,NOUN
mesuré,ADJ
métabolisé,ADJ
métallisé,ADJ
métamorphisé,ADJ
