LEMMA,POS
gibelotte,NOUN
giberne,NOUN
gibet,NOUN
gibibit,NOUN
gibier,NOUN
gibioctet,NOUN
giboulée,NOUN
giboyé,ADJ
giboyer,VERB
giboyeux,ADJ
gibus,NOUN
giclée,NOUN
giclement,NOUN
gicler,VERB
gicleur,NOUN
giflable,ADJ
gifle,NOUN
giflé,ADJ
gifler,VERB
gifleur,NOUN
gigabit,NOUN
gigantal,ADJ
gigantesque,ADJ
gigantesquement,ADV
gigantisme,NOUN
gigantomachie,NOUN
gigaoctet,NOUN
gigatonne,NOUN
gigogne,ADJ
gigogne,NOUN
gigolette,NOUN
gigolo,NOUN
gigot,NOUN
gigotant,ADJ
gigoté,ADJ
gigotement,NOUN
gigoter,VERB
gigoteur,NOUN
gigue,NOUN
gilde,NOUN
gilet,NOUN
giletier,NOUN
gille,NOUN
gimblette,NOUN
gimmick,NOUN
gin,NOUN
gin-fizz,NOUN
gin-rami,NOUN
gin-rummy,NOUN
gindre,NOUN
gingembre,NOUN
ginger-ale,NOUN
gingival,ADJ
gingivectomie,NOUN
gingivite,NOUN
gingivorragie,NOUN
ginguet,ADJ
ginguet,NOUN
gink,NOUN
ginkgo,NOUN
ginseng,NOUN
giorno,ADV
girafe,NOUN
girafeau,NOUN
giraferie,NOUN
girafidé,NOUN
girafon,NOUN
girandole,NOUN
girasol,NOUN
giration,NOUN
giratoire,ADJ
giraumon,NOUN
giraumont,NOUN
giravion,NOUN
girelle,NOUN
girie,NOUN
girl,NOUN
girodyne,NOUN
girofle,NOUN
giroflée,NOUN
giroflier,NOUN
girole,NOUN
girolle,NOUN
giron,NOUN
girond,ADJ
girond,NOUN
girondin,ADJ
girondin,NOUN
gironné,ADJ
gironner,VERB
girouette,NOUN
girouetter,VERB
girouettisme,NOUN
gisant,ADJ
gisant,NOUN
gisement,NOUN
gitage,NOUN
gîtage,NOUN
gitan,ADJ
gitan,NOUN
gite,NOUN
gîte,NOUN
giter,VERB
gîter,VERB
gitologie,NOUN
gîtologie,NOUN
giton,NOUN
givrage,NOUN
givrant,ADJ
givre,NOUN
givré,ADJ
givrer,VERB
givreux,ADJ
givrure,NOUN
glabelle,NOUN
glabre,ADJ
glabrescent,ADJ
glaçage,NOUN
glaçant,ADJ
glace,NOUN
glacé,ADJ
glacer,VERB
glacerie,NOUN
glaceur,NOUN
glaceux,ADJ
glaciaire,ADJ
glaciairiste,NOUN
glacial,ADJ
glacialement,ADV
glacials,ADJ
glaciation,NOUN
glacier,NOUN
glacière,NOUN
glaciérisme,NOUN
glaciériste,NOUN
glaciologie,NOUN
glaciologique,ADJ
glaciologue,NOUN
glacis,NOUN
glaçon,NOUN
glaçure,NOUN
gladiateur,NOUN
gladiature,NOUN
glaglater,VERB
glagolitique,ADJ
glaïeul,NOUN
glaire,NOUN
glairé,ADJ
glairer,VERB
glaireux,ADJ
glairure,NOUN
glaise,NOUN
glaisé,ADJ
glaiser,VERB
glaiseux,ADJ
glaisière,NOUN
glaive,NOUN
glamour,ADJ
glamour,NOUN
glanage,NOUN
gland,NOUN
glandage,NOUN
glande,NOUN
glandé,ADJ
glandée,NOUN
glander,VERB
glandeur,NOUN
glandouille,NOUN
glandouiller,VERB
glandulaire,ADJ
glandule,NOUN
glanduleux,ADJ
glané,ADJ
glanement,NOUN
glaner,VERB
glaneur,NOUN
glanure,NOUN
glapi,ADJ
glapir,VERB
glapissant,ADJ
glapissement,NOUN
glaréole,NOUN
glas,NOUN
glasnost,NOUN
glass,NOUN
glatir,VERB
glaucomateux,ADJ
glaucomateux,NOUN
glaucome,NOUN
glauconie,NOUN
glauconite,NOUN
glauque,ADJ
glauquement,ADV
glaviot,NOUN
glavioter,VERB
glaviotter,VERB
glèbe,NOUN
gléchome,NOUN
glécome,NOUN
gléné,ADJ
glène,NOUN
gléner,VERB
glénoïdal,ADJ
glénoïde,ADJ
glette,NOUN
gletter,VERB
gliadine,NOUN
glial,ADJ
glie,NOUN
glioblastome,NOUN
gliome,NOUN
glissade,NOUN
glissage,NOUN
glissando,NOUN
glissant,ADJ
glisse,NOUN
glissé,ADJ
glissement,NOUN
glisser,VERB
glisser-déposer,NOUN
glisseur,NOUN
glissière,NOUN
glissoir,NOUN
glissoire,NOUN
global,ADJ
globalement,ADV
globalisant,ADJ
globalisation,NOUN
globalisé,ADJ
globaliser,VERB
globalisme,NOUN
globaliste,ADJ
globaliste,NOUN
globalité,NOUN
globe,NOUN
globe-trotter,NOUN
globe-trotteur,NOUN
globetrotteur,NOUN
globicéphale,NOUN
globigérine,NOUN
globine,NOUN
globique,ADJ
globish,NOUN
globulaire,ADJ
globulaire,NOUN
globule,NOUN
globuleux,ADJ
globuline,NOUN
glockenspiel,NOUN
gloire,NOUN
glomaline,NOUN
glome,NOUN
gloméris,NOUN
glomérulaire,ADJ
glomérule,NOUN
glomérulé,ADJ
glomérulonéphrite,NOUN
glomérulopathie,NOUN
gloria,NOUN
gloriette,NOUN
glorieusement,ADV
glorieux,ADJ
glorifiant,ADJ
glorificateur,ADJ
glorificateur,NOUN
glorification,NOUN
glorifié,ADJ
glorifier,VERB
gloriole,NOUN
glose,NOUN
glosé,ADJ
gloser,VERB
gloss,NOUN
glossaire,NOUN
glossateur,NOUN
glossectomie,NOUN
glossématique,ADJ
glossématique,NOUN
glossème,NOUN
glossette,NOUN
glossine,NOUN
glossite,NOUN
glosso-pharyngien,ADJ
glossolalie,NOUN
glossologie,NOUN
glossonyme,NOUN
glossopharyngien,ADJ
glossotomie,NOUN
glottal,ADJ
glotte,NOUN
glottique,ADJ
gloubi-boulga,NOUN
glouglou,NOUN
glougloutant,ADJ
glougloutement,NOUN
glouglouter,VERB
gloussant,ADJ
gloussement,NOUN
glousser,VERB
glouteron,NOUN
glouton,ADJ
glouton,NOUN
gloutonné,ADJ
gloutonnement,ADV
gloutonner,VERB
gloutonnerie,NOUN
gloxinia,NOUN
glu,NOUN
gluant,ADJ
gluau,NOUN
glucagon,NOUN
glucanase,NOUN
glucane,NOUN
glucide,NOUN
glucidique,ADJ
glucinium,NOUN
glucocorticoïde,NOUN
glucomètre,NOUN
gluconate,NOUN
gluconique,ADJ
glucosamine,NOUN
glucose,NOUN
glucosé,ADJ
glucoserie,NOUN
glucoside,NOUN
glucosinolate,NOUN
glucuronique,ADJ
glui,NOUN
glume,NOUN
glumelle,NOUN
gluon,NOUN
glutamate,NOUN
glutamine,NOUN
glutamique,ADJ
glutaraldéhyde,NOUN
glutathion,NOUN
gluten,NOUN
gluténine,NOUN
glutineux,ADJ
glycanase,NOUN
glycation,NOUN
glycémie,NOUN
glycémique,ADJ
glycéraldéhyde,NOUN
glycéride,NOUN
glycérie,NOUN
glycérine,NOUN
glycériné,ADJ
glycériner,VERB
glycérique,ADJ
glycérol,NOUN
glycérolé,NOUN
glycérophosphate,NOUN
glycérophtalique,ADJ
glycine,NOUN
glycocolle,NOUN
glycogène,ADJ
glycogène,NOUN
glycogenèse,NOUN
glycogénique,ADJ
glycogénogenèse,NOUN
glycogénolyse,NOUN
glycogénose,NOUN
glycol,NOUN
glycolipide,NOUN
glycolysation,NOUN
glycolyse,NOUN
glycolytique,ADJ
glyconien,ADJ
glyconien,NOUN
glyconique,ADJ
glyconique,NOUN
glycoprotéine,NOUN
glycoprotéique,ADJ
glycosaminoglycane,NOUN
glycoside,NOUN
glycosidique,ADJ
glycosurie,NOUN
glycosurique,ADJ
glycosylation,NOUN
glycosylé,ADJ
glyphe,NOUN
glyphosate,NOUN
glyptique,ADJ
glyptique,NOUN
glyptodon,NOUN
glyptodonte,NOUN
glyptographie,NOUN
glyptothèque,NOUN
gnangnan,ADJ
gnangnan,NOUN
gnaque,NOUN
gnathion,NOUN
gnathologie,NOUN
gnathologique,ADJ
gnathostome,NOUN
gneiss,NOUN
gneissique,ADJ
gnétophyte,NOUN
gnian-gnian,ADJ
gnocchi,NOUN
gnognote,NOUN
gnognotte,NOUN
gnôle,NOUN
gnoll,NOUN
gnome,NOUN
gnomique,NOUN
gnomon,NOUN
gnomonique,ADJ
gnomonique,NOUN
gnomoniste,NOUN
gnon,NOUN
gnose,NOUN
gnoséologie,NOUN
gnoséologique,ADJ
gnosie,NOUN
gnosique,ADJ
gnosticisme,NOUN
gnostique,ADJ
gnotobiotique,ADJ
gnou,NOUN
gnouf,NOUN
go,NOUN
goal,NOUN
goal-average,NOUN
goalé,ADJ
goaler,VERB
gobage,NOUN
gobé,ADJ
gobe-mouche,NOUN
gobe-mouches,NOUN
gobelet,NOUN
gobeleterie,NOUN
gobelèterie,NOUN
gobeletier,NOUN
gobelin,NOUN
gobemouche,NOUN
gober,VERB
goberge,NOUN
gobergé,ADJ
goberger,VERB
gobeté,ADJ
gobeter,VERB
gobeur,ADJ
gobeur,NOUN
gobie,NOUN
gobille,NOUN
godage,NOUN
godaille,NOUN
godailler,VERB
godasse,NOUN
gode,NOUN
godelureau,NOUN
godemiché,NOUN
godemichet,NOUN
godendart,NOUN
goder,VERB
godet,NOUN
godiche,ADJ
godiche,NOUN
godichon,ADJ
godichon,NOUN
godillant,ADJ
godille,NOUN
godiller,VERB
godilleur,NOUN
godillot,NOUN
godiné,ADJ
godiner,VERB
godiveau,NOUN
godron,NOUN
godronnage,NOUN
godronné,ADJ
godronner,VERB
goéland,NOUN
goélette,NOUN
goémon,NOUN
goémonier,NOUN
goethite,NOUN
goétie,NOUN
goglu,NOUN
gogo,NOUN
gogol,ADJ
gogol,NOUN
goguenard,ADJ
goguenarder,VERB
goguenarderie,NOUN
goguenardise,NOUN
goguenot,NOUN
gogues,NOUN
goguette,NOUN
goï,ADJ
goï,NOUN
goïm,ADJ
goïm,NOUN
goinfre,NOUN
goinfré,ADJ
goinfrer,VERB
goinfrerie,NOUN
goitre,NOUN
goitreux,ADJ
goji,NOUN
golden,ADJ
golden,NOUN
golem,NOUN
golf,NOUN
golfe,NOUN
golfer,VERB
golfeur,NOUN
golfique,ADJ
golmote,NOUN
golmotte,NOUN
gomasio,NOUN
gombo,NOUN
goménol,NOUN
goménolé,ADJ
goménolé,NOUN
gomina,NOUN
gominé,ADJ
gominer,VERB
gommage,NOUN
gomme,NOUN
gommé,ADJ
gomme-gutte,NOUN
gomme-résine,NOUN
gommer,VERB
gommes-guttes,NOUN
gommes-résines,NOUN
gommette,NOUN
gommeux,ADJ
gommeux,NOUN
gommier,NOUN
gommose,NOUN
gomorrhéen,ADJ
gomorrhéen,NOUN
gonade,NOUN
gonadique,ADJ
gonadostimuline,NOUN
gonadotrope,ADJ
gonadotrophine,NOUN
gonalgie,NOUN
gonange,NOUN
gonarthrose,NOUN
goncourable,ADJ
goncourable,NOUN
gond,NOUN
gondé,ADJ
gonder,VERB
gondoïque,ADJ
gondolage,NOUN
gondolant,ADJ
gondole,NOUN
gondolé,ADJ
gondolement,NOUN
gondoler,VERB
gondolier,NOUN
gone,NOUN
gonelle,NOUN
gonfalon,NOUN
gonfalonier,NOUN
gonfanon,NOUN
gonfanonier,NOUN
gonflable,ADJ
gonflage,NOUN
gonflant,ADJ
gonflé,ADJ
gonflement,NOUN
gonfler,VERB
gonflette,NOUN
gonfleur,NOUN
gong,NOUN
gongonner,VERB
gongorisme,NOUN
gonio,NOUN
goniomètre,NOUN
goniométrie,NOUN
goniométrique,ADJ
gonioscopie,NOUN
gonnelle,NOUN
gonochorique,ADJ
gonochorisme,NOUN
gonococcie,NOUN
gonococcique,ADJ
gonocoque,NOUN
gonocyte,NOUN
gonophore,NOUN
gonopode,NOUN
gonoréaction,NOUN
gonorrhée,NOUN
gonosome,NOUN
gonosomique,ADJ
gonozoïde,NOUN
gonze,NOUN
gonzo,ADJ
good,ADJ
gopi,NOUN
gord,NOUN
gordien,ADJ
gore,ADJ
gore,NOUN
goret,NOUN
gorfou,NOUN
gorge,NOUN
gorgé,ADJ
gorge-de-pigeon,ADJ
gorgée,NOUN
gorgeon,NOUN
gorgeonner,VERB
gorger,VERB
gorgerette,NOUN
gorgerin,NOUN
gorget,NOUN
gorgone,NOUN
gorgonzola,NOUN
gorille,NOUN
goron,NOUN
gosette,NOUN
gosier,NOUN
gospel,NOUN
gosse,NOUN
goth,ADJ
goth,NOUN
gotha,NOUN
gothique,ADJ
gothique,NOUN
gotique,NOUN
goton,NOUN
gouache,NOUN
gouaché,ADJ
gouacher,VERB
gouacheur,NOUN
gouaille,NOUN
gouailler,VERB
gouaillerie,NOUN
gouailleur,ADJ
gouailleur,NOUN
gouailleusement,ADV
goualante,NOUN
goualé,ADJ
goualer,VERB
gouape,NOUN
gouaper,VERB
gouda,NOUN
goudou,NOUN
goudron,NOUN
goudronnage,NOUN
goudronné,ADJ
goudronner,VERB
goudronneur,NOUN
goudronneux,ADJ
gouel,NOUN
gouet,NOUN
gouffre,NOUN
gouge,NOUN
gougé,ADJ
gouger,VERB
gougère,NOUN
gougnafier,NOUN
gougnote,NOUN
gougnoter,VERB
gougnotte,NOUN
gougnotter,VERB
gouinasse,NOUN
gouine,NOUN
goujat,NOUN
goujaterie,NOUN
goujon,NOUN
goujonnage,NOUN
goujonné,ADJ
goujonner,VERB
goujonnette,NOUN
goujonnière,ADJ
goulache,NOUN
goulafre,ADJ
goulafre,NOUN
goulag,NOUN
goulasch,NOUN
goule,NOUN
goulée,NOUN
goulet,NOUN
gouleyant,ADJ
goulot,NOUN
goulotte,NOUN
goulu,ADJ
goulu,NOUN
goulument,ADV
goulûment,ADV
goum,NOUN
goumier,NOUN
goupil,NOUN
goupille,NOUN
goupillé,ADJ
goupiller,VERB
goupillon,NOUN
goupillonné,ADJ
goupillonner,VERB
gour,NOUN
goura,NOUN
gourami,NOUN
gourance,NOUN
gourancer,VERB
gourbi,NOUN
gourd,ADJ
gourd,NOUN
gourdin,NOUN
gouré,ADJ
gourelle,NOUN
gouren,NOUN
gourer,VERB
gourgandine,NOUN
gourgane,NOUN
gourmade,NOUN
gourmand,ADJ
gourmand,NOUN
gourmandé,ADJ
gourmandement,ADV
gourmander,VERB
gourmandise,NOUN
gourme,NOUN
gourmé,ADJ
gourmet,NOUN
gourmette,NOUN
gournable,NOUN
gourou,NOUN
gousse,NOUN
gousset,NOUN
gout,NOUN
goût,NOUN
gouté,ADJ
goûté,ADJ
goute-vin,NOUN
goûte-vin,NOUN
gouter,NOUN
gouter,VERB
goûter,NOUN
goûter,VERB
gouteur,NOUN
goûteur,NOUN
gouteux,ADJ
goûteux,ADJ
goutte,NOUN
goutte-à-goutte,NOUN
gouttelette,NOUN
goutter,VERB
gouttereau,ADJ
gouttereau,NOUN
goutteur,NOUN
goutteux,ADJ
goutteux,NOUN
gouttière,NOUN
gouttiner,VERB
gouvernabilité,NOUN
gouvernable,ADJ
gouvernail,NOUN
gouvernance,NOUN
gouvernant,ADJ
gouvernant,NOUN
gouverne,NOUN
gouverné,ADJ
gouvernement,NOUN
gouvernemental,ADJ
gouvernementalisme,NOUN
gouvernementalité,NOUN
gouverner,VERB
gouverneur,NOUN
gouvernorat,NOUN
gouzi-gouzi,NOUN
gouzigouzi,NOUN
gouzis-gouzis,NOUN
goy,ADJ
goy,NOUN
goyave,NOUN
goyavier,NOUN
goyim,ADJ
goyim,NOUN
gr,NOUN
grabat,NOUN
grabataire,ADJ
grabataire,NOUN
grabatisation,NOUN
graben,NOUN
grabuge,NOUN
grâce,ADP
grâce,NOUN
graciable,ADJ
gracié,ADJ
gracier,VERB
gracieusement,ADV
gracieuseté,NOUN
gracieux,ADJ
gracieux,NOUN
gracile,ADJ
gracilement,ADV
gracilité,NOUN
gracioso,ADV
gradateur,NOUN
gradation,NOUN
grade,NOUN
gradé,ADJ
gradé,NOUN
gradeur,NOUN
gradient,NOUN
gradin,NOUN
gradine,NOUN
gradualisme,NOUN
gradualiste,ADJ
gradualiste,NOUN
gradualité,NOUN
graduat,NOUN
graduateur,NOUN
graduation,NOUN
gradué,ADJ
gradué,NOUN
graduel,ADJ
graduel,NOUN
graduellement,ADV
graduer,VERB
gradus,NOUN
grafcet,NOUN
graff,NOUN
graffer,VERB
graffeur,NOUN
graffité,ADJ
graffiter,VERB
graffiteur,NOUN
graffiti,NOUN
grafigné,ADJ
grafigner,VERB
graille,NOUN
graillé,ADJ
graillement,NOUN
grailler,VERB
graillon,NOUN
graillonner,VERB
graillonneux,ADJ
grain,NOUN
grainage,NOUN
graine,NOUN
grainé,ADJ
grainer,VERB
graineterie,NOUN
grainèterie,NOUN
grainetier,NOUN
grainier,NOUN
grainothèque,NOUN
graissage,NOUN
graissant,ADJ
graisse,NOUN
graissé,ADJ
graisser,VERB
graisseur,ADJ
graisseur,NOUN
graisseux,ADJ
gram,NOUN
gramen,NOUN
gramicidine,NOUN
graminacée,NOUN
graminée,ADJ
graminée,NOUN
grammage,NOUN
grammaire,NOUN
grammairien,ADJ
grammairien,NOUN
grammatical,ADJ
grammaticalement,ADV
grammaticalisation,NOUN
grammaticalisé,ADJ
grammaticaliser,VERB
grammaticalité,NOUN
grammatiste,NOUN
grammatologie,NOUN
grammatologique,ADJ
gramme,NOUN
gramophone,NOUN
gramscisme,NOUN
grand,ADJ
grand,NOUN
grand-angle,NOUN
grand-angulaire,NOUN
grand-chose,PRON
grand-croix,NOUN
grand-duc,NOUN
grand-ducal,ADJ
grand-duché,NOUN
grand-guignolesque,ADJ
grand-maman,NOUN
grand-mère,NOUN
grand-messe,NOUN
grand-oncle,NOUN
grand-papa,NOUN
grand-peine,ADV
grand-père,NOUN
grand-place,NOUN
grand-route,NOUN
grand-rue,NOUN
grand-tante,NOUN
grand-voile,NOUN
grande-duchesse,NOUN
grandelet,ADJ
grandement,ADV
grandes-duchesses,NOUN
grandesse,NOUN
grandet,ADJ
grandeur,NOUN
grandi,ADJ
grandiloquence,NOUN
grandiloquent,ADJ
grandiose,ADJ
grandiosement,ADV
grandiosité,NOUN
grandir,VERB
grandissant,ADJ
grandissement,NOUN
grandissime,ADJ
grands-angles,NOUN
grands-angulaires,NOUN
grands-croix,NOUN
grands-duchés,NOUN
grands-ducs,NOUN
grands-mamans,NOUN
grands-mères,NOUN
grands-messes,NOUN
grands-oncles,NOUN
grands-papas,NOUN
grands-parents,NOUN
grands-routes,NOUN
grands-rues,NOUN
grands-tantes,NOUN
grands-voiles,NOUN
grange,NOUN
grangée,NOUN
granit,NOUN
granite,NOUN
granité,ADJ
graniter,VERB
graniteux,ADJ
granitique,ADJ
granito,NOUN
granitoïde,ADJ
granivore,ADJ
granivore,NOUN
granny-smith,NOUN
granoclassement,NOUN
granodiorite,NOUN
granulaire,ADJ
granularité,NOUN
granulat,NOUN
granulation,NOUN
granule,NOUN
granulé,ADJ
granulé,NOUN
granuler,VERB
granuleux,ADJ
granulie,NOUN
granulite,NOUN
granulocytaire,ADJ
granulocyte,NOUN
granulomatose,NOUN
granulome,NOUN
granulométrie,NOUN
granulométrique,ADJ
grape-fruit,NOUN
grapefruit,NOUN
graphe,NOUN
graphème,NOUN
graphène,NOUN
grapheur,NOUN
graphie,NOUN
graphiose,NOUN
graphique,ADJ
graphique,NOUN
graphiquement,ADV
graphisme,NOUN
graphiste,NOUN
graphitage,NOUN
graphite,NOUN
graphité,ADJ
graphiter,VERB
graphiteux,ADJ
graphitique,ADJ
graphologie,NOUN
graphologique,ADJ
graphologue,NOUN
graphomane,ADJ
graphomane,NOUN
graphomanie,NOUN
graphomètre,NOUN
graphométrie,NOUN
graphométrique,ADJ
graphorrhée,NOUN
grappe,NOUN
grappillage,NOUN
grappillé,ADJ
grappiller,VERB
grappilleur,NOUN
grappillon,NOUN
grappin,NOUN
graptolite,NOUN
gras,ADJ
gras,NOUN
gras-double,NOUN
grassement,ADV
grasserie,NOUN
grasset,NOUN
grasseyant,ADJ
grasseyé,ADJ
grasseyement,NOUN
grasseyer,VERB
grassmannien,ADJ
grassmannien,NOUN
grassouillet,ADJ
gratelle,NOUN
grateron,NOUN
graticiel,NOUN
graticulation,NOUN
graticulé,ADJ
graticuler,VERB
gratifiant,ADJ
gratification,NOUN
gratifié,ADJ
gratifier,VERB
gratin,NOUN
gratiné,ADJ
gratiner,VERB
gratiole,NOUN
gratis,ADV
gratitude,NOUN
gratos,ADV
grattage,NOUN
grattant,ADJ
gratte,NOUN
gratté,ADJ
gratte-ciel,NOUN
gratte-cul,NOUN
gratte-dos,NOUN
gratte-papier,NOUN
grattelle,NOUN
grattement,NOUN
gratter,VERB
gratteron,NOUN
gratteur,NOUN
grattoir,NOUN
gratton,NOUN
grattouille,NOUN
grattouillé,ADJ
grattouiller,VERB
gratture,NOUN
gratuiciel,NOUN
gratuit,ADJ
gratuité,NOUN
gratuitement,ADV
grau,NOUN
grauwacke,NOUN
gravatier,NOUN
gravats,NOUN
grave,ADJ
grave,ADV
grave,NOUN
gravé,ADJ
gravelé,ADJ
gravelée,NOUN
graveler,VERB
graveleux,ADJ
gravelle,NOUN
gravelure,NOUN
gravement,ADV
graver,VERB
gravettien,ADJ
gravettien,NOUN
graveur,NOUN
gravi,ADJ
gravide,ADJ
gravidique,ADJ
gravidité,NOUN
gravier,NOUN
gravière,NOUN
gravifique,ADJ
gravillon,NOUN
gravillonnage,NOUN
gravillonné,ADJ
gravillonner,VERB
gravillonneur,NOUN
gravimètre,NOUN
gravimétrie,NOUN
gravimétrique,ADJ
gravir,VERB
gravisphère,NOUN
gravissime,ADJ
gravitaire,ADJ
gravitant,ADJ
gravitation,NOUN
gravitationnel,ADJ
gravitationnellement,ADV
gravité,NOUN
graviter,VERB
gravitique,ADJ
graviton,NOUN
gravlax,NOUN
gravois,NOUN
gravure,NOUN
gray,NOUN
gré,NOUN
gréage,NOUN
grèbe,NOUN
grébiche,NOUN
grébige,NOUN
grec,ADJ
grec,NOUN
grécisé,ADJ
gréciser,VERB
grécité,NOUN
gréco-arabe,ADJ
gréco-bouddhique,ADJ
gréco-latin,ADJ
gréco-romain,ADJ
gréco-turque,ADJ
grecquage,NOUN
grecqué,ADJ
grecquer,VERB
gredin,NOUN
gredinerie,NOUN
gréé,ADJ
gréement,NOUN
green,NOUN
gréer,VERB
gréeur,NOUN
greffage,NOUN
greffe,NOUN
greffé,ADJ
greffer,VERB
greffeur,NOUN
greffier,NOUN
greffoir,NOUN
greffon,NOUN
grégaire,ADJ
grégaire,NOUN
grégarisme,NOUN
grégarité,NOUN
grège,ADJ
grégeois,ADJ
grégorien,ADJ
grègues,NOUN
grêle,ADJ
grêle,NOUN
grêlé,ADJ
grêler,VERB
grêleux,ADJ
grelin,NOUN
grelinette,NOUN
grêlon,NOUN
grelot,NOUN
grelotant,ADJ
grelote,NOUN
grelotement,NOUN
greloter,VERB
grelottant,ADJ
grelotte,NOUN
grelottement,NOUN
grelotter,VERB
greluche,NOUN
greluchon,NOUN
grémial,NOUN
grémil,NOUN
grémille,NOUN
grenache,NOUN
grenadage,NOUN
grenade,NOUN
grenadeur,NOUN
grenadien,ADJ
grenadien,NOUN
grenadier,NOUN
grenadille,NOUN
grenadin,ADJ
grenadin,NOUN
grenage,NOUN
grenaillage,NOUN
grenaille,NOUN
grenaillé,ADJ
grenailler,VERB
grenailleur,NOUN
grenaison,NOUN
grenat,ADJ
grenat,NOUN
grenatite,NOUN
grené,ADJ
grenelé,ADJ
greneler,VERB
grener,VERB
grènetis,NOUN
greneur,NOUN
grenier,NOUN
grenoblois,ADJ
grenoblois,NOUN
grenouillage,NOUN
grenouillant,ADJ
grenouille,NOUN
grenouiller,VERB
grenouillère,NOUN
grenouillesque,ADJ
grenouillette,NOUN
grenu,ADJ
grenure,NOUN
grès,NOUN
grésage,NOUN
grésé,ADJ
gréser,VERB
gréseuse,NOUN
gréseux,ADJ
grésière,NOUN
grésil,NOUN
grésillant,ADJ
grésillement,NOUN
grésiller,VERB
grésoir,NOUN
gressin,NOUN
grevé,ADJ
grève,NOUN
grever,VERB
gréver,VERB
gréviculteur,NOUN
gréviste,ADJ
gréviste,NOUN
gri-gri,NOUN
gribiche,ADJ
gribouillage,NOUN
gribouille,NOUN
gribouillé,ADJ
gribouiller,VERB
gribouilleur,NOUN
gribouillis,NOUN
grièche,ADJ
grief,NOUN
grièvement,ADV
griffade,NOUN
griffage,NOUN
griffe,NOUN
griffé,ADJ
griffer,VERB
griffeur,ADJ
griffeur,NOUN
griffon,NOUN
griffonnage,NOUN
griffonné,ADJ
griffonnement,NOUN
griffonner,VERB
griffonneur,ADJ
griffonneur,NOUN
griffu,ADJ
griffure,NOUN
grignard,ADJ
grigne,NOUN
grigner,VERB
grigneux,ADJ
grignon,NOUN
grignotage,NOUN
grignoté,ADJ
grignotement,NOUN
grignoter,VERB
grignoteur,ADJ
grignoteur,NOUN
grignotine,NOUN
grignotis,NOUN
grigou,NOUN
grigri,NOUN
grigrisé,ADJ
grigriser,VERB
gril,NOUN
grill,NOUN
grill-room,NOUN
grillade,NOUN
grilladerie,NOUN
grilladin,NOUN
grillage,NOUN
grillagé,ADJ
grillager,VERB
grillageur,NOUN
grille,NOUN
grillé,ADJ
grillé,NOUN
grille-pain,NOUN
griller,VERB
grillet,NOUN
grilloir,NOUN
grillon,NOUN
grimaçant,ADJ
grimace,NOUN
grimacer,VERB
grimacerie,NOUN
grimacier,ADJ
grimacier,NOUN
grimage,NOUN
grimaud,ADJ
grimaud,NOUN
grimé,ADJ
grimer,VERB
grimoire,NOUN
grimpant,ADJ
grimpant,NOUN
grimpe,NOUN
grimpé,ADJ
grimpée,NOUN
grimper,VERB
grimpereau,NOUN
grimpette,NOUN
grimpeur,ADJ
grimpeur,NOUN
grinçant,ADJ
grincement,NOUN
grincer,VERB
grinche,NOUN
grinché,ADJ
grincher,VERB
grincheux,ADJ
gringalet,NOUN
gringe,ADJ
gringo,NOUN
gringolé,ADJ
gringue,NOUN
gringuer,VERB
griot,NOUN
griottier,NOUN
grip,NOUN
grippage,NOUN
grippal,ADJ
grippe,NOUN
grippé,ADJ
grippe-sou,ADJ
grippe-sou,NOUN
grippement,NOUN
gripper,VERB
grippette,NOUN
gris,ADJ
gris,NOUN
gris-bleu,ADJ
gris-bleu,NOUN
gris-gris,NOUN
gris-vert,ADJ
gris-vert,NOUN
grisaille,NOUN
grisaillé,ADJ
grisailler,VERB
grisant,ADJ
grisard,NOUN
grisâtre,ADJ
grisbi,NOUN
grisé,ADJ
griséofulvine,NOUN
griser,VERB
griserie,NOUN
griset,NOUN
grisette,NOUN
grisoler,VERB
grisoller,VERB
grison,ADJ
grison,NOUN
grisonnant,ADJ
grisonnement,NOUN
grisonner,VERB
grisou,NOUN
grisoumètre,NOUN
grisouteux,ADJ
grive,NOUN
grivelé,ADJ
griveler,VERB
grivèlerie,NOUN
grivelure,NOUN
griveton,NOUN
grivois,ADJ
grivois,NOUN
grivoisement,ADV
grivoiserie,NOUN
grizzli,NOUN
grizzly,NOUN
groenendael,NOUN
groenlandais,ADJ
groenlandais,NOUN
grog,NOUN
groggy,ADJ
grognant,ADJ
grognard,ADJ
grognard,NOUN
grognasse,NOUN
grognasser,VERB
grogne,NOUN
grogné,ADJ
grognement,NOUN
grogner,VERB
grognerie,NOUN
grogneur,ADJ
grogneur,NOUN
grognon,ADJ
grognon,NOUN
grognonner,VERB
groin,NOUN
groisil,NOUN
grole,NOUN
grolle,NOUN
grommelé,ADJ
grommèlement,NOUN
grommeler,VERB
grommellement,NOUN
grondant,ADJ
gronde,NOUN
grondé,ADJ
grondement,NOUN
gronder,VERB
gronderie,NOUN
grondeur,ADJ
grondeur,NOUN
grondin,NOUN
groom,NOUN
groove,NOUN
gros,ADJ
gros,NOUN
gros-boutiste,ADJ
gros-grain,NOUN
gros-porteur,NOUN
groschen,NOUN
groseille,ADJ
groseille,NOUN
groseillier,NOUN
grosserie,NOUN
grossesse,NOUN
grosseur,NOUN
grossi,ADJ
grossier,ADJ
grossièrement,ADV
grossièreté,NOUN
